Country territory (ISO3),gis_name,name_alt,pcode,adm1_pcode,adm2_pcode,pop_type,loc_subtype,source,longitude_D,latitude_D,footnote,comments,created_user,created_date,type_formula,pop_formula,x,y
Lebanon,Zahlé Maallaqa Aradi 156,-,LBNs038594,20LBN002,20LBN002001,52,40,,35.96029229,33.78736785,Active,-,,,Spontaneous Location,Refugee,4003081.4265,4000286.333300002
Lebanon,Kfar Habou 002,IS Ahmad Nada,LBNs038256,20LBN005,20LBN005001,52,40,,35.96247831,34.42143469,Active,-,,,Spontaneous Location,Refugee,4003324.7729,4085531.7634999976
Lebanon,Qabb Elias 017,-,LBNs039158,20LBN002,20LBN002001,52,40,,35.81581659,33.77650347,Active,-,,,Spontaneous Location,Refugee,3986998.465500001,3998831.2370999977
Lebanon,Taanayel 014,-,LBNs038980,20LBN002,20LBN002001,52,40,,35.88784002,33.7983509,Active,-,,,Spontaneous Location,Refugee,3995016.076699998,4001757.5106000006
Lebanon,Merkebta 025,IS Maarouf Al abdalla,LBNs038282,20LBN005,20LBN005001,52,40,,35.95955528,34.48026206,Active,11/2/2021 Phone assessment,,,Spontaneous Location,Refugee,4002999.3828000017,4093473.2388999984
Lebanon,Zahlé Haouch El-Oumara Aradi 064,-,LBNs038730,20LBN002,20LBN002001,52,40,,35.9174866,33.82641891,Active,-,,,Spontaneous Location,Refugee,3998316.318599999,4005518.0732999966
Lebanon,Zahlé Haouch El-Oumara Aradi 086,-,LBNs038752,20LBN002,20LBN002001,52,40,,35.89783036,33.81602105,Active,-,,,Spontaneous Location,Refugee,3996128.1964999996,4004124.8193000033
Lebanon,Zahlé Haouch El-Oumara Aradi 021,zahle,LBNs038691,20LBN002,20LBN002001,52,40,,35.9208001,33.82150019,Active,-,,,Spontaneous Location,Refugee,3998685.1755000018,4004858.972400002
Lebanon,Taanayel 008,-,LBNs038974,20LBN002,20LBN002001,52,40,,35.88304249,33.7933837,Active,-,,,Spontaneous Location,Refugee,3994482.017999999,4001092.1322000027
Lebanon,Zahlé Maallaqa Aradi 094,-,LBNs038532,20LBN002,20LBN002001,52,40,,35.94141916,33.84899875,Active,-,,,Spontaneous Location,Refugee,4000980.4791,4008544.2245000005
Lebanon,Zouq Bhannine 027,IS Fawaz al Kher,LBNs038174,20LBN005,20LBN005001,52,40,,35.96005237,34.4939961,Active,07/04/2021 3 new baby born,,,Spontaneous Location,Refugee,4003054.718600001,4095328.088600002
Lebanon,Zahlé Maallaqa Aradi 207,-,LBNs038645,20LBN002,20LBN002001,52,40,,35.92780504,33.84055829,Active,-,,,Spontaneous Location,Refugee,3999464.9626,4007412.9403000027
Lebanon,Zahlé Maallaqa Aradi 018,dalhamie,LBNs038458,20LBN002,20LBN002001,52,40,,35.94600078,33.80789124,Active,-,,,Spontaneous Location,Refugee,4001490.5031999983,4003035.590999998
Lebanon,Merkebta 066,IS Ahmad Mheish,LBNs038323,20LBN005,20LBN005001,52,40,,35.95835333,34.46838,Active,15/2/2021 Phone assessment,,,Spontaneous Location,Refugee,4002865.582800001,4091868.753700003
Lebanon,Taanayel 040,-,LBNs039006,20LBN002,20LBN002001,52,40,,35.887459,33.80106,Active,-,,,Spontaneous Location,Refugee,3994973.661699999,4002120.423100002
Lebanon,Zahlé Maallaqa Aradi 023,karak,LBNs038463,20LBN002,20LBN002001,52,40,,35.92781929,33.84286623,Active,-,,,Spontaneous Location,Refugee,3999466.5485000014,4007722.2641000003
Lebanon,Saadnayel 071,-,LBNs039091,20LBN002,20LBN002001,52,40,,35.89546991,33.8144829,Active,-,,,Spontaneous Location,Refugee,3995865.432599999,4003918.730800003
Lebanon,Ablah 026,-,LBNs038849,20LBN002,20LBN002001,52,40,,35.96534217,33.85198009,Active,-,,,Spontaneous Location,Refugee,4003643.576299999,4008943.843199998
Lebanon,Kfar Habou 001,IS government land,LBNs038255,20LBN005,20LBN005001,52,40,,35.96868491,34.42400394,Active,-,,,Spontaneous Location,Refugee,4004015.6882000007,4085878.4865000024
Lebanon,Saadnayel 088,-,LBNs039108,20LBN002,20LBN002001,52,40,,35.90543399,33.81046671,Active,-,,,Spontaneous Location,Refugee,3996974.6286999993,4003380.6405000016
Lebanon,Taanayel 003,Taanayel,LBNs038969,20LBN002,20LBN002001,52,40,,35.88322548,33.7909626,Active,-,,,Spontaneous Location,Refugee,3994502.3878999986,4000767.8281000033
Lebanon,Saadnayel 093,-,LBNs039113,20LBN002,20LBN002001,52,40,,35.88858902,33.80974149,Active,-,,,Spontaneous Location,Refugee,3995099.454999998,4003283.477300003
Lebanon,Saadnayel 035,-,LBNs039055,20LBN002,20LBN002001,52,40,,35.89656919,33.81341061,Active,-,,,Spontaneous Location,Refugee,3995987.8037,4003775.0627000034
Lebanon,Saadnayel 019,al faida,LBNs039040,20LBN002,20LBN002001,52,40,,35.9049772,33.81572167,Active,-,,,Spontaneous Location,Refugee,3996923.779199999,4004084.7075999975
Lebanon,Merkebta 078,IS Hussien el pakistani,LBNs038335,20LBN005,20LBN005001,52,40,,35.95337899,34.47892258,Active,8/2/2021 Phone assessment,,,Spontaneous Location,Refugee,4002311.8412000015,4093292.3508
Lebanon,Taanayel 030,-,LBNs038996,20LBN002,20LBN002001,52,40,,35.88493617,33.79840818,Active,-,,,Spontaneous Location,Refugee,3994692.8211000003,4001765.184299998
Lebanon,Raouda-Aadoua 012,IS Mahmoud Al Marouk,LBNs038436,20LBN005,20LBN005001,52,40,,35.968763,34.47637,Active,09/04/2021 Data has been collected throughout phone surveys ,,,Spontaneous Location,Refugee,4004024.3816,4092947.651900001
Lebanon,Merkebta 103,IS Issam Al Sayed Ahmad ,LBNs038360,20LBN005,20LBN005001,52,40,,35.95475706,34.47711198,Active,23/2/2021 Phone assessment,,,Spontaneous Location,Refugee,4002465.2474999987,4093047.8479999974
Lebanon,Qabb Elias 021,-,LBNs039162,20LBN002,20LBN002001,52,40,,35.82309518,33.78744231,Active,-,,,Spontaneous Location,Refugee,3987808.714499999,4000296.3061000034
Lebanon,Saadnayel 101,-,LBNs039121,20LBN002,20LBN002001,52,40,,35.89452479,33.80628873,Active,-,,,Spontaneous Location,Refugee,3995760.221999999,4002820.898699999
Lebanon,Ablah 028,-,LBNs038851,20LBN002,20LBN002001,52,40,,35.96388583,33.85395787,Active,-,,,Spontaneous Location,Refugee,4003481.457800001,4009208.9526000023
Lebanon,Niha Zahlé 003,-,LBNs038857,20LBN002,20LBN002001,52,40,,35.96674333,33.87956333,Active,-,,,Spontaneous Location,Refugee,4003799.5533999987,4012641.766099997
Lebanon,Qabb Elias 009,qab elias,LBNs039152,20LBN002,20LBN002001,52,40,,35.82164195,33.78544008,Active,-,,,Spontaneous Location,Refugee,3987646.9411000013,4000028.1284999996
Lebanon,Ablah 017,-,LBNs038840,20LBN002,20LBN002001,52,40,,35.97375039,33.86426991,Active,-,,,Spontaneous Location,Refugee,4004579.5753000006,4010591.319799997
Lebanon,Saadnayel 042,-,LBNs039062,20LBN002,20LBN002001,52,40,,35.89944222,33.80820059,Active,-,,,Spontaneous Location,Refugee,3996307.6270999983,4003077.0349999964
Lebanon,Saadnayel 018,saadneyil,LBNs039039,20LBN002,20LBN002001,52,40,,35.8873844,33.81279546,Active,-,,,Spontaneous Location,Refugee,3994965.3572999984,4003692.6440000013
Lebanon,Terbol Zahlé 077,-,LBNs039957,20LBN002,20LBN002001,52,40,,35.98816531,33.81941391,Active,-,,,Spontaneous Location,Refugee,4006184.2369999997,4004579.4253999963
Lebanon,Aali En-Nahri 013,-,LBNs039769,20LBN002,20LBN002001,52,40,,36.02220018,33.86618953,Active,-,,,Spontaneous Location,Refugee,4009972.9813,4010848.6696000025
Lebanon,Barr Elias 135,-,LBNs039429,20LBN002,20LBN002001,52,40,,35.92201918,33.796458,Active,-,,,Spontaneous Location,Refugee,3998820.8834999986,4001503.943099998
Lebanon,Barr Elias 070,-,LBNs039364,20LBN002,20LBN002001,52,40,,35.93226841,33.77957565,Active,-,,,Spontaneous Location,Refugee,3999961.8224,3999242.6840000004
Lebanon,Dalhamiyet Zahlé 085,-,LBNs040150,20LBN002,20LBN002001,52,40,,35.95797019,33.82367377,Active,-,,,Spontaneous Location,Refugee,4002822.931499999,4005150.224100001
Lebanon,Majdel Aanjar 068,-,LBNs039702,20LBN002,20LBN002001,52,40,,35.9016469,33.70135256,Active,-,,,Spontaneous Location,Refugee,3996553.0513000004,3988771.119900003
Lebanon,Qabb Elias 122,-,LBNs039263,20LBN002,20LBN002001,52,40,,35.842511,33.79035601,Active,-,,,Spontaneous Location,Refugee,3989970.0733000003,4000686.5775000006
Lebanon,Majdel Aanjar 052,-,LBNs039686,20LBN002,20LBN002001,52,40,,35.91705215,33.7145429,Active,-,,,Spontaneous Location,Refugee,3998267.956099998,3990536.2141999975
Lebanon,Qabb Elias 043,-,LBNs039184,20LBN002,20LBN002001,52,40,,35.82436574,33.78971726,Active,-,,,Spontaneous Location,Refugee,3987950.1521999985,4000601.0204000026
Lebanon,Aanjar (Haouch Moussa) 040,-,LBNs039579,20LBN002,20LBN002001,52,40,,35.90232467,33.75551192,Active,-,,,Spontaneous Location,Refugee,3996628.5001999997,3996020.3043000028
Lebanon,Terbol Zahlé 001,Terbol 1,LBNs039883,20LBN002,20LBN002001,52,40,,35.98833286,33.81721874,Active,-,,,Spontaneous Location,Refugee,4006202.8880000003,4004285.2952999994
Lebanon,Barr Elias 085,-,LBNs039379,20LBN002,20LBN002001,52,40,,35.90959105,33.7708614,Active,-,,,Spontaneous Location,Refugee,3997437.3902000003,3998075.652900003
Lebanon,Majdel Aanjar 026,-,LBNs039660,20LBN002,20LBN002001,52,40,,35.91564458,33.71781834,Active,-,,,Spontaneous Location,Refugee,3998111.2657999992,3990974.565899998
Lebanon,Barr Elias 211,-,LBNs039505,20LBN002,20LBN002001,52,40,,35.90920394,33.75621582,Active,-,,,Spontaneous Location,Refugee,3997394.2978000008,3996114.5508999974
Lebanon,Majdel Aanjar 020,majdel anjar,LBNs039654,20LBN002,20LBN002001,52,40,,35.91773109,33.70175386,Inactive,-,,,Spontaneous Location,Refugee,3998343.535700001,3988824.8166000023
Lebanon,Majdel Aanjar 051,-,LBNs039685,20LBN002,20LBN002001,52,40,,35.89800548,33.7190514,Active,-,,,Spontaneous Location,Refugee,3996147.6906000003,3991139.5908999965
Lebanon,Terbol Zahlé 049,-,LBNs039929,20LBN002,20LBN002001,52,40,,35.97279892,33.79547945,Active,-,,,Spontaneous Location,Refugee,4004473.658599999,4001372.8627000004
Lebanon,Qabb Elias 069,-,LBNs039210,20LBN002,20LBN002001,52,40,,35.83571987,33.79734529,Active,-,,,Spontaneous Location,Refugee,3989214.088399999,4001622.800999999
Lebanon,Aanjar (Haouch Moussa) 098,-,LBNs039636,20LBN002,20LBN002001,52,40,,35.92253943,33.73901086,Active,-,,,Spontaneous Location,Refugee,3998878.7972999997,3993811.1674000025
Lebanon,Majdel Aanjar 030,-,LBNs039664,20LBN002,20LBN002001,52,40,,35.8948294,33.72136482,Active,-,,,Spontaneous Location,Refugee,3995794.1306000017,3991449.2114000022
Lebanon,Dalhamiyet Zahlé 015,dalhamie,LBNs040080,20LBN002,20LBN002001,52,40,,35.960506,33.820297,Active,-,,,Spontaneous Location,Refugee,4003105.216600001,4004697.7519999966
Lebanon,Majdel Aanjar 074,-,LBNs039708,20LBN002,20LBN002001,52,40,,35.92725667,33.7167,Active,-,,,Spontaneous Location,Refugee,3999403.9177,3990824.8971000016
Lebanon,Haouch Hala 020,-,LBNs039750,20LBN002,20LBN002001,52,40,,35.99959382,33.83956002,Active,-,,,Spontaneous Location,Refugee,4007456.4529,4007279.147500001
Lebanon,Terbol Zahlé 113,-,LBNs039993,20LBN002,20LBN002001,52,40,,35.9757312,33.83344595,Active,-,,,Spontaneous Location,Refugee,4004800.0777000003,4006459.7520999983
Lebanon,Dalhamiyet Zahlé 081,-,LBNs040146,20LBN002,20LBN002001,52,40,,35.95046367,33.81412544,Active,-,,,Spontaneous Location,Refugee,4001987.3095999993,4003870.837899998
Lebanon,Qabb Elias 133,-,LBNs039274,20LBN002,20LBN002001,52,40,,35.83944915,33.77703956,Active,-,,,Spontaneous Location,Refugee,3989629.229699999,3998903.033399999
Lebanon,Aanjar (Haouch Moussa) 020,majdal anjar,LBNs039559,20LBN002,20LBN002001,52,40,,35.912597,33.73907786,Active,-,,,Spontaneous Location,Refugee,3997772.0111000016,3993820.1358999982
Lebanon,Aali En-Nahri 007,-,LBNs039763,20LBN002,20LBN002001,52,40,,36.00558069,33.86510702,Unknown,2 empty tents,,,Spontaneous Location,Refugee,4008122.9081999995,4010703.5446999967
Lebanon,Terbol Zahlé 029,-,LBNs039909,20LBN002,20LBN002001,52,40,,35.99165693,33.82075141,Active,-,,,Spontaneous Location,Refugee,4006572.9222999997,4004758.639799997
Lebanon,Terbol Zahlé 151,-,LBNs040031,20LBN002,20LBN002001,52,40,,35.97446791,33.79740255,Active,-,,,Spontaneous Location,Refugee,4004659.4492000006,4001630.4714
Lebanon,Barr Elias 125,-,LBNs039419,20LBN002,20LBN002001,52,40,,35.91445934,33.77125363,Active,-,,,Spontaneous Location,Refugee,3997979.3253999986,3998128.178000003
Lebanon,Qabb Elias 086,-,LBNs039227,20LBN002,20LBN002001,52,40,,35.82748558,33.78607101,Active,-,,,Spontaneous Location,Refugee,3988297.4514999986,4000112.6335999966
Lebanon,Qabb Elias 109,-,LBNs039250,20LBN002,20LBN002001,52,40,,35.82333175,33.78886696,Active,-,,,Spontaneous Location,Refugee,3987835.048700001,4000487.1272
Lebanon,Terbol Zahlé 152,-,LBNs040032,20LBN002,20LBN002001,52,40,,35.98355373,33.82409468,Active,-,,,Spontaneous Location,Refugee,4005670.8786000013,4005206.6252999976
Lebanon,Majdel Aanjar 079,-,LBNs039713,20LBN002,20LBN002001,52,40,,35.89403484,33.71173661,Active,-,,,Spontaneous Location,Refugee,3995705.6809,3990160.6620000005
Lebanon,Barr Elias 045,-,LBNs039339,20LBN002,20LBN002001,52,40,,35.94214695,33.79024558,Active,-,,,Spontaneous Location,Refugee,4001061.4965000004,4000671.786399998
Lebanon,Barr Elias 194,-,LBNs039488,20LBN002,20LBN002001,52,40,,35.94690799,33.78271975,Active,-,,,Spontaneous Location,Refugee,4001591.4932000004,3999663.7773
Lebanon,Qabb Elias 075,-,LBNs039216,20LBN002,20LBN002001,52,40,,35.83099989,33.79099996,Active,-,,,Spontaneous Location,Refugee,3988688.662700001,4000772.8320999965
Lebanon,Aanjar (Haouch Moussa) 007,aarab joumaa,LBNs039547,20LBN002,20LBN002001,52,40,,35.90850318,33.74829099,Active,-,,,Spontaneous Location,Refugee,3997316.289000001,3995053.5243000016
Lebanon,Haouch Hala 019,-,LBNs039749,20LBN002,20LBN002001,52,40,,35.9923355,33.83862181,Active,-,,,Spontaneous Location,Refugee,4006648.4604,4007153.407399997
Lebanon,Terbol Zahlé 106,-,LBNs039986,20LBN002,20LBN002001,52,40,,35.97678817,33.83414344,Active,-,,,Spontaneous Location,Refugee,4004917.7397999987,4006553.2250000015
Lebanon,Barr Elias 203,-,LBNs039497,20LBN002,20LBN002001,52,40,,35.93419017,33.7898332,Active,-,,,Spontaneous Location,Refugee,4000175.751600001,4000616.5495999977
Lebanon,Terbol Zahlé 006,-,LBNs039887,20LBN002,20LBN002001,52,40,,35.99662282,33.82421101,Active,-,,,Spontaneous Location,Refugee,4007125.7223999985,4005222.212899998
Lebanon,Qabb Elias 084,-,LBNs039225,20LBN002,20LBN002001,52,40,,35.83197654,33.78718772,Active,-,,,Spontaneous Location,Refugee,3988797.3828999996,4000262.206699997
Lebanon,Dalhamiyet Zahlé 064,-,LBNs040129,20LBN002,20LBN002001,52,40,,35.95063223,33.81733965,Active,-,,,Spontaneous Location,Refugee,4002006.0733999982,4004301.4958999977
Lebanon,Barr Elias 099,-,LBNs039393,20LBN002,20LBN002001,52,40,,35.93446907,33.77719856,Active,-,,,Spontaneous Location,Refugee,4000206.7983999997,3998924.327799998
Lebanon,Aanjar (Haouch Moussa) 035,-,LBNs039574,20LBN002,20LBN002001,52,40,,35.90689768,33.75111362,Active,-,,,Spontaneous Location,Refugee,3997137.5654999986,3995431.424999997
Lebanon,Barr Elias 018,Bar Elias 24,LBNs039313,20LBN002,20LBN002001,52,40,,35.94189009,33.78813574,Active,-,,,Spontaneous Location,Refugee,4001032.9026999995,4000389.185800001
Lebanon,Mzaraat Zahlé 004,quesseir,LBNs039521,20LBN002,20LBN002001,52,40,,35.80858984,33.76603698,Active,-,,,Spontaneous Location,Refugee,3986193.9869999997,3997429.6064999998
Lebanon,Massa 004,-,LBNs040040,20LBN002,20LBN002001,52,40,,36.03659966,33.85349987,Active,-,,,Spontaneous Location,Refugee,4011575.9243,4009147.5596999973
Lebanon,Dalhamiyet Zahlé 036,-,LBNs040101,20LBN002,20LBN002001,52,40,,35.96262401,33.8278496,Active,-,,,Spontaneous Location,Refugee,4003340.9919000007,4005709.7907999977
Lebanon,Terbol Zahlé 057,-,LBNs039937,20LBN002,20LBN002001,52,40,,35.97260369,33.7939801,Active,-,,,Spontaneous Location,Refugee,4004451.924899999,4001172.0195999965
Lebanon,Barr Elias 178,-,LBNs039472,20LBN002,20LBN002001,52,40,,35.913853,33.79225486,Active,-,,,Spontaneous Location,Refugee,3997911.828400001,4000940.9240999967
Lebanon,Dalhamiyet Zahlé 020,-,LBNs040085,20LBN002,20LBN002001,52,40,,35.95897853,33.81289007,Active,-,,,Spontaneous Location,Refugee,4002935.179200001,4003705.3202000037
Lebanon,Majdel Aanjar 039,-,LBNs039673,20LBN002,20LBN002001,52,40,,35.90987049,33.7309355,Inactive,-,,,Spontaneous Location,Refugee,3997468.4970999993,3992730.2040000036
Lebanon,Dalhamiyet Zahlé 063,-,LBNs040128,20LBN002,20LBN002001,52,40,,35.95169291,33.81657,Active,-,,,Spontaneous Location,Refugee,4002124.1479,4004198.3718999997
Lebanon,Aanjar (Haouch Moussa) 023,el fares,LBNs039562,20LBN002,20LBN002001,52,40,,35.90320236,33.75569931,Active,5 empty tents,,,Spontaneous Location,Refugee,3996726.204999998,3996045.3940000013
Lebanon,Qabb Elias 131,-,LBNs039272,20LBN002,20LBN002001,52,40,,35.82733861,33.78152161,Active,-,,,Spontaneous Location,Refugee,3988281.0907000005,3999503.3081
Lebanon,Barr Elias 014,Bar Elias 20,LBNs039309,20LBN002,20LBN002001,52,40,,35.92736945,33.77896365,Active,-,,,Spontaneous Location,Refugee,3999416.472199999,3999160.719499998
Lebanon,Haouch Hala 012,-,LBNs039742,20LBN002,20LBN002001,52,40,,36.00065736,33.844821,Active,-,,,Spontaneous Location,Refugee,4007574.846000001,4007984.2617999986
Lebanon,Barr Elias 062,-,LBNs039356,20LBN002,20LBN002001,52,40,,35.93909497,33.79389368,Active,-,,,Spontaneous Location,Refugee,4000721.7520000003,4001160.4443000033
Lebanon,Raait 030,-,LBNs039880,20LBN002,20LBN002001,52,40,,36.030198,33.835617,Active,1 empty tent,,,Spontaneous Location,Refugee,4010863.294500001,4006750.704999998
Lebanon,Aanjar (Haouch Moussa) 029,-,LBNs039568,20LBN002,20LBN002001,52,40,,35.90303885,33.75678053,Active,-,,,Spontaneous Location,Refugee,3996708.002700001,3996190.1620000005
Lebanon,Dalhamiyet Zahlé 047,-,LBNs040112,20LBN002,20LBN002001,52,40,,35.96720022,33.80960031,Active,-,,,Spontaneous Location,Refugee,4003850.4133,4003264.5628999993
Lebanon,Aali En-Nahri 020,-,LBNs039776,20LBN002,20LBN002001,52,40,,36.02072585,33.85759149,Active,-,,,Spontaneous Location,Refugee,4009808.859099999,4009696.033699997
Lebanon,Terbol Zahlé 065,-,LBNs039945,20LBN002,20LBN002001,52,40,,35.98451936,33.83421385,Active,-,,,Spontaneous Location,Refugee,4005778.3720000014,4006562.6611
Lebanon,Massa 013,-,LBNs040049,20LBN002,20LBN002001,52,40,,36.03767585,33.85350394,Active,-,,,Spontaneous Location,Refugee,4011695.7245000005,4009148.106200002
Lebanon,Barr Elias 123,-,LBNs039417,20LBN002,20LBN002001,52,40,,35.92437323,33.77349401,Active,-,,,Spontaneous Location,Refugee,3999082.9349999987,3998428.2041999996
Lebanon,Barr Elias 151,-,LBNs039445,20LBN002,20LBN002001,52,40,,35.92459332,33.78009446,Active,-,,,Spontaneous Location,Refugee,3999107.4349000007,3999312.1684999987
Lebanon,Barr Elias 022,Bar elias,LBNs039317,20LBN002,20LBN002001,52,40,,35.906389,33.782273,Active,-,,,Spontaneous Location,Refugee,3997080.9397,3999603.9431999996
Lebanon,Dalhamiyet Zahlé 072,-,LBNs040137,20LBN002,20LBN002001,52,40,,35.96779809,33.82571996,Active,-,,,Spontaneous Location,Refugee,4003916.9679999985,4005424.412299998
Lebanon,Qabb Elias 048,-,LBNs039189,20LBN002,20LBN002001,52,40,,35.82347987,33.7872308,Active,-,,,Spontaneous Location,Refugee,3987851.5370999984,4000267.976400003
Lebanon,Majdel Aanjar 027,-,LBNs039661,20LBN002,20LBN002001,52,40,,35.91921508,33.71809172,Active,-,,,Spontaneous Location,Refugee,3998508.7327999994,3991011.1538999975
Lebanon,Aanjar (Haouch Moussa) 094,-,LBNs039632,20LBN002,20LBN002001,52,40,,35.909815,33.745425,Active,-,,,Spontaneous Location,Refugee,3997462.3203000017,3994669.8320999965
Lebanon,Riyaq 005,-,LBNs039718,20LBN002,20LBN002001,52,40,,36.02543442,33.84605606,Active,-,,,Spontaneous Location,Refugee,4010333.0157000013,4008149.799900003
Lebanon,Terbol Zahlé 080,-,LBNs039960,20LBN002,20LBN002001,52,40,,35.98901275,33.82733078,Active,-,,,Spontaneous Location,Refugee,4006278.5736999996,4005640.266599998
Lebanon,Mzaraat Zahlé 011,-,LBNs039528,20LBN002,20LBN002001,52,40,,35.80542577,33.76722618,Active,-,,,Spontaneous Location,Refugee,3985841.7639000006,3997588.851499997
Lebanon,Qoussaya 007,-,LBNs039836,20LBN002,20LBN002001,52,40,,36.01990891,33.80004883,Active,-,,,Spontaneous Location,Refugee,4009717.918299999,4001984.964900002
Lebanon,Barr Elias 221,-,LBNs039515,20LBN002,20LBN002001,52,40,,35.93176042,33.77852736,Active,-,,,Spontaneous Location,Refugee,3999905.2732999995,3999102.288400002
Lebanon,Kafraiya BG 001,-,LBNs040300,20LBN002,20LBN002002,52,40,,35.74439761,33.63173755,Active,Old shawish moved to Taanayel,,,Spontaneous Location,Refugee,3979048.1411999986,3979459.9170999974
Lebanon,Kfarzabad 022,-,LBNs040187,20LBN002,20LBN002001,52,40,,35.9691234,33.76026236,Active,-,,,Spontaneous Location,Refugee,4004064.5007999986,3996656.3652999997
Lebanon,Soltan Yacoub el Aradi 001,-,LBNs040747,20LBN002,20LBN002002,52,40,,35.85904015,33.67694585,Active,-,,,Spontaneous Location,Refugee,3991810.0898,3985505.7958000004
Lebanon,Aain Zebdé 001,-,LBNs040219,20LBN002,20LBN002002,52,40,,35.71442807,33.62195081,Active,-,,,Spontaneous Location,Refugee,3975711.9466999993,3978151.5172000006
Lebanon,Aammiq BG 007,-,LBNs040387,20LBN002,20LBN002002,52,40,,35.78636314,33.71441489,Active,-,,,Spontaneous Location,Refugee,3983719.7216,3990519.0823
Lebanon,Iaat 006,-,LBNs041151,20LBN008,20LBN008002,52,40,,36.15095618,34.05840704,Active,-,,,Spontaneous Location,Refugee,4024306.034000002,4036647.3636000007
Lebanon,Kamed El-Laouz 051,-,LBNs040519,20LBN002,20LBN002002,52,40,,35.83828167,33.63543667,Active,-,,,Spontaneous Location,Refugee,3989499.266399998,3979954.4953999966
Lebanon,Marj BG 096,-,LBNs040966,20LBN002,20LBN002002,52,40,,35.87310543,33.75391104,Active,-,,,Spontaneous Location,Refugee,3993375.829599999,3995805.9626
Lebanon,Haouch El-Harime 011,-,LBNs040793,20LBN002,20LBN002002,52,40,,35.86533113,33.71795634,Active,-,,,Spontaneous Location,Refugee,3992510.3982000016,3990993.035400003
Lebanon,Marj BG 062,-,LBNs040932,20LBN002,20LBN002002,52,40,,35.86433105,33.76447716,Active,-,,,Spontaneous Location,Refugee,3992399.069699999,3997220.7365000024
Lebanon,Joubb Jannine 044,-,LBNs040434,20LBN002,20LBN002002,52,40,,35.8215317,33.65055668,Active,-,,,Spontaneous Location,Refugee,3987634.668299999,3981976.2854999974
Lebanon,Soltan Yacoub el Aradi 004,-,LBNs040750,20LBN002,20LBN002002,52,40,,35.86842167,33.67660333,Active,-,,,Spontaneous Location,Refugee,3992854.435899999,3985459.9773999974
Lebanon,Kfarzabad 009,-,LBNs040174,20LBN002,20LBN002001,52,40,,35.97324397,33.75604289,Active,-,,,Spontaneous Location,Refugee,4004523.2010999992,3996091.3967000023
Lebanon,Kfarzabad 027,-,LBNs040192,20LBN002,20LBN002001,52,40,,35.96263945,33.75091456,Unknown,1 empty tent,,,Spontaneous Location,Refugee,4003342.7113999985,3995404.7739999965
Lebanon,Mansoura BG 037,-,LBNs040353,20LBN002,20LBN002002,52,40,,35.80189094,33.66624024,Active,-,,,Spontaneous Location,Refugee,3985448.2687,3984073.8062999994
Lebanon,Khirbet Qanafar 068,-,LBNs040290,20LBN002,20LBN002002,52,40,,35.73485683,33.63010687,Active,-,,,Spontaneous Location,Refugee,3977986.0661000013,3979241.8989999965
Lebanon,Kamed El-Laouz 007,-,LBNs040475,20LBN002,20LBN002002,52,40,,35.83122665,33.63447881,Active,-,,,Spontaneous Location,Refugee,3988713.905000001,3979826.4261000007
Lebanon,Marj BG 122,-,LBNs040992,20LBN002,20LBN002002,52,40,,35.86689031,33.751455,Active,-,,,Spontaneous Location,Refugee,3992683.9662000015,3995477.1301999986
Lebanon,Mansoura BG 009,-,LBNs040326,20LBN002,20LBN002002,52,40,,35.79928154,33.68327762,Active,-,,,Spontaneous Location,Refugee,3985157.7916,3986352.8210000023
Lebanon,Kamed El-Laouz 006,-,LBNs040474,20LBN002,20LBN002002,52,40,,35.83544,33.63568167,Active,-,,,Spontaneous Location,Refugee,3989182.9332000017,3979987.2531000003
Lebanon,Soultan Yaacoub Faouqa 025,-,LBNs040657,20LBN002,20LBN002002,52,40,,35.83227721,33.65403501,Inactive,-,,,Spontaneous Location,Refugee,3988830.853,3982441.444799997
Lebanon,Marj BG 055,-,LBNs040925,20LBN002,20LBN002002,52,40,,35.87920078,33.75790059,Active,-,,,Spontaneous Location,Refugee,3994054.3605000004,3996340.1309999973
Lebanon,Haouch El-Harime 006,hawsh harime,LBNs040788,20LBN002,20LBN002002,52,40,,35.85149716,33.70520583,Active,-,,,Spontaneous Location,Refugee,3990970.408399999,3989286.725400001
Lebanon,Kamed El-Laouz 054,-,LBNs040522,20LBN002,20LBN002002,52,40,,35.82843901,33.62930948,Active,-,,,Spontaneous Location,Refugee,3988403.5865,3979135.292000003
Lebanon,Marj BG 048,-,LBNs040918,20LBN002,20LBN002002,52,40,,35.88041382,33.75731959,Active,-,,,Spontaneous Location,Refugee,3994189.395399999,3996262.3389
Lebanon,Marj BG 046,abo amer iraqi,LBNs040916,20LBN002,20LBN002002,52,40,,35.88071983,33.77470921,Active,-,,,Spontaneous Location,Refugee,3994223.460499998,3998590.944600001
Lebanon,Soultan Yaacoub Faouqa 002,-,LBNs040634,20LBN002,20LBN002002,52,40,,35.83310393,33.63977286,Active,-,,,Spontaneous Location,Refugee,3988922.8828000017,3980534.277900003
Lebanon,Khirbet Qanafar 066,-,LBNs040288,20LBN002,20LBN002002,52,40,,35.74356383,33.62908445,Active,-,,,Spontaneous Location,Refugee,3978955.3249000013,3979105.206299998
Lebanon,Baalbek 004,Tal el Abyad 4,LBNs041010,20LBN008,20LBN008002,52,40,,36.19003108,34.04038761,Not Willing,Does not want to give information because he is not benefiting,,,Spontaneous Location,Refugee,4028655.831700001,4034226.3857000023
